"","seq_id","Abudefduf","Acanthurus","Ammodytes","Anisotremus virginicus","Argyrosomus regius","Auxis","Balistes vetula","Caesio caerulaurea","Caesio cuning","Carcharhinus melanopterus","Carcharias taurus","Chiloscyllium griseum","Chiloscyllium punctatum","Chrysiptera cyanea","Clupea harengus","Clupeinae","Coris gaimard","Dicentrarchus labrax","Diodon","Epinephelus","Epinephelus lanceolatus","Euthynnus","Gadidae","Gadus","Ginglymostoma cirratum","Glaucostegus cemiculus","Gnathanodon speciosus","Grammistes sexlineatus","Gymnothorax funebris","Haemulon sciurus","Heniochus acuminatus","Heterodontus","Hippoglossus","Hypanus","Hypanus americanus","Hypophthalmichthys","Labroides dimidiatus","Lutjanus","Lutjanus kasmira","Lutjanus sebae","Megalops atlanticus","Megalops cyprinoides","Melanogrammus","Merluccius merluccius","Molva molva","Monodactylus argenteus","Naso","Naso elegans","Odonus niger","Orectolobus japonicus","Paracanthurus hepatus","Paranthias colonus","Platax","Pomacanthus maculosus","Pseudobalistes fuscus","Pseudocaranx dentex","Salmo salar","Sardina pilchardus","Scomber","Scomber scombrus","Siganus","Stegostoma tigrinum","Thalassoma","Trachinotus blochii","Trachinotus rhodopus","Trachurus trachurus","Trisopterus minutus","Acanthurus dussumieri","Acanthurus leucosternon","Acanthurus nigrofuscus","Acanthurus thompsoni","Alca torda","Alopias vulpinus","Ammodytes marinus","Ammodytes tobianus","Amphiprion","Anampses caeruleopunctatus","Anarrhichthys ocellatus","Anguilla anguilla","Anoplopoma fimbria","Antennatus tuberosus","Arenaria interpres","Atherina boyeri","Atherinopsis californiensis","Azurina lepidolepis","Balistapus undulatus","Belone belone","Bodianus bilunulatus","Bodianus pulcher","Brachyistius frenatus","Caesio","Caesio varilineata","Callionymus lyra","Calotomus","Cantherhines dumerilii","Caranx","Caranx crysos","Caretta caretta","Centropyge multispinis","Cephalopholis sexmaculata","Chaetodon","Chelidonichthys","Chelon","Chelon auratus","Chirolophis japonicus","Chlorophthalmus agassizi","Chromis weberi","Ciliata mustela","Ciliata septentrionalis","Cirrhitichthys oxycephalus","Citharichthys sordidus","Citharichthys stigmaeus","Clinocottus recalvus","Columba livia","Columba palumbus","Conger conger","Coris caudimacula","Coryphoblennius galerita","Crossorhombus valderostratus","Ctenochaetus binotatus","Ctenolabrus rupestris","Cyclopterus lumpus","Cyclothone alba","Cymatogaster aggregata","Decapterus","Diplodus sargus","Echiichthys vipera","Embiotoca jacksoni","Engraulis mordax","Esselenichthys carli","Gadiculus argenteus","Gadus morhua","Gasterosteus aculeatus","Girella nigricans","Gobio gobio","Gobius niger","Gobius paganellus","Gobiusculus flavescens","Gymnammodytes semisquamatus","Gymnothorax melatremus","Gymnothorax nudivomer","Halichoeres californicus","Halichoeres cosmetus","Heterostichus rostratus","Himantura uarnak","Kyphosus","Labrus bergylta","Labrus mixtus","Lamna ditropis","Larus","Larus occidentalis","Limanda","Liparis montagui","Liparis mucosus","Lipophrys pholis","Lutjanus argentimaculatus","Lutjanus bohar","Lutjanus fulviflamma","Megalaspis cordyla","Melichthys","Micrenophrys lilljeborgii","Micromesistius poutassou","Micrometrus aurora","Micrometrus minimus","Mola mola","Mulloidichthys","Mus musculus","Myliobatis californica","Myoxocephalus scorpius","Myripristis","Myripristis kuntee","Naso lopezi","Nerophis ophidion","Oncorhynchus mykiss","Ophiodon elongatus","Oplegnathus fasciatus","Ostorhinchus apogonoides","Oxylebius pictus","Pagellus bogaraveo","Parablennius gattorugine","Paracaesio sordida","Parupeneus macronemus","Parupeneus pleurostigma","Pateobatis fai","Pateobatis jenkinsii","Pelecanus occidentalis","Pervagor janthinosoma","Phanerodon vacca","Phoca vitulina","Phocoena phocoena","Pholis gunnellus","Phoxinus phoxinus","Platichthys stellatus","Plectorhinchus flavomaculatus","Plectorhinchus orientalis","Plotosus lineatus","Pollachius","Pollachius pollachius","Pollachius virens","Pomacanthus imperator","Pomacentrus","Pomatoschistus microps","Pomatoschistus minutus","Pomatoschistus pictus","Porichthys notatus","Pseudanthias squamipinnis","Ptereleotris evides","Pterocaesio marri","Pycnochromis nigrurus","Rattus","Rhacochilus toxotes","Rhacochilus vacca","Rhynchobatus djiddensis","Salmo trutta","Sardinella maderensis","Sardinops sagax","Sargocentron diadema","Scarus","Scarus rubroviolaceus","Scophthalmus rhombus","Scorpaenichthys marmoratus","Sebastes","Sebastes gilli","Siganus luridus","Sillago sihama","Solea solea","Sparisoma cretense","Sparus aurata","Sphyraena jello","Spinachia spinachia","Sprattus sprattus","Squalus acanthias","Stenella attenuata","Stethojulis interrupta","Sufflamen","Sufflamen chrysopterum","Sufflamen fraenatum","Symphodus bailloni","Symphodus melops","Syngnathus acus","Syngnathus rostellatus","Syngnathus typhle","Taeniurops","Taeniurops meyeni","Taurulus bubalis","Toxabramis swinhonis","Trachinocephalus myops","Triaenodon obesus","Trisopterus esmarkii","Trisopterus luscus","Tursiops aduncus","Uria aalge","Zalophus californianus","Zoarces viviparus","Acanthurus olivaceus","Arothron","Arothron hispidus","Balistoides conspicillum","Chaetodon auriga","Chromileptes altivelis","Chrysiptera","Diagramma","Gymnomuraena zebra","Gymnothorax flavimarginatus","Gymnothorax kidako","Hemitaurichthys","Hippocampus kuda","Holacanthus ciliaris","Parupeneus cyclostomus","Plectorhinchus vittatus","Pomacanthus","Scomberesox saurus","Zebrasoma","Zebrasoma desjardinii","Zebrasoma velifer","location_abbreviation","location","site.name","country","latitude","longitude","collection_date","type","via","preservation","replicate","PCR_primer_well","extraction","weight_range_mg","weight_g","weight_class","primer","time","sequence.run","Diver","Partnership","Main.Contact","ocean_basin","ices_ecor","ices_area","ices_ea","mp_id","gauze","richness"
"101","sample.6FeORK_MPEtA_kurt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,3906,0,3,0,0,0,0,4,0,0,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ORK","Orkney","SMS Brummer, Scapa Flow, Orkney","Scotland",58.896783,-3.1535,"November 16, 2022","MP","SCUBA","Et","A_kurt","6Fe","QBT","20-40",NA,"standard","elas02",32,2,"Kurt","Halton Charters Ltd","Bob Halton","North Atlantic","Celtic Seas","4.a","Celtic Seas4.a","ORK_4","hott",6
"102","sample.6Ft240BLUE_MPEtB",5535,12,0,0,0,0,0,0,0,0,0,0,0,276,129,0,0,51,254,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,11,168,0,136,0,4294,0,0,0,0,0,12,0,761,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,170,0,16,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,808,36,0,111,15,0,1363,34,0,23683,0,0,69,0,50,504,0,0,0,55,"BLUE","Blue Planet Aquarium","Coral Cave, Blue Planet, Ellesmere Port","coral cave",NA,NA,"March 9, 2023","MP","soak","Et","B","6Ft","QBT","20-40",NA,"standard","tele02",240,2,NA,"Blue Planet Aquarium","Ela Johnson",NA,NA,NA,NA,"BPC_5","whole",37
"103","sample.6G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","6B","6G","MUT","90-110",1.1,"high","tele02",90,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_2","hotf",1
"104","sample.6GeORK_MPEtB_mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,9,0,0,0,0,0,0,0,14501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ORK","Orkney","SMS Brummer, Scapa Flow, Orkney","Scotland",58.896783,-3.1535,"November 16, 2022","MP","SCUBA","Et","B_mike","6Ge","QBT","20-40",NA,"standard","elas02",32,2,"Mike","Halton Charters Ltd","Bob Halton","North Atlantic","Celtic Seas","4.a","Celtic Seas4.a","ORK_5","hott",8
"105","sample.6H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","6C","6H","MUT","90-110",1.01,"high","tele02",90,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_2","hotf",2
"106","sample.6HeORK_MPEtC_lisa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,0,0,0,0,0,0,0,0,0,9567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ORK","Orkney","SMS Brummer, Scapa Flow, Orkney","Scotland",58.896783,-3.1535,"November 16, 2022","MP","SCUBA","Et","C_lisa","6He","QBT","20-40",NA,"standard","elas02",32,2,"Lisa","Halton Charters Ltd","Bob Halton","North Atlantic","Celtic Seas","4.a","Celtic Seas4.a","ORK_6","hott",6
"107","sample.6HtNEW_MPEt1_unis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"STA","St. Abbs Head","Wuddy Rocks, St. Abbs, Scotland","Scotland",55.90663,-2.1285,"May 24, 2022","MP","SCUBA","Et","1","6Ht","QBT","20-40",NA,"standard","tele02",45,2,"group","Newcastle University Sub Aqua Club","Harry Catherall","North Atlantic","Greater North Sea","4.b","Greater North Sea4.b","NEW_1","hotf",4
"108","sample.7A_PLYM_Fi_Jul22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLYM","Plymouth","Mount Batten, Plymouth","England",50.358,-4.13165,"June 17, 2022","MP","snorkel","Et","7A","","MUT","20-40",NA,"standard","tele02",60,4,"group","Seasearch","Fiona Crouch","North Atlantic","Celtic Seas","7.e","Celtic Seas7.e","PLYM_6","ham",1
"109","sample.7AtNEW_MPb1_unis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"STA","St. Abbs Head","Wuddy Rocks, St. Abbs, Scotland","Scotland",55.90663,-2.1285,"May 24, 2022","MP","SCUBA","b","1","7At","QBT","20-40",NA,"standard","tele02",45,2,"group","Newcastle University Sub Aqua Club","Harry Catherall","North Atlantic","Greater North Sea","4.b","Greater North Sea4.b","NEW_1","hotf",0
"110","sample.7B_PLYM_Fi_Jul22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLYM","Plymouth","Mount Batten, Plymouth","England",50.358,-4.13165,"June 17, 2022","MP","snorkel","Et","7B","","MUT","20-40",NA,"standard","tele02",60,4,"group","Seasearch","Fiona Crouch","North Atlantic","Celtic Seas","7.e","Celtic Seas7.e","PLYM_6","ham",1
"111","sample.7BtNEW_MPEt2_unis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"STA","St. Abbs Head","Wuddy Rocks, St. Abbs, Scotland","Scotland",55.90663,-2.1285,"May 24, 2022","MP","SCUBA","Et","2","7Bt","QBT","20-40",NA,"standard","tele02",45,2,"group","Newcastle University Sub Aqua Club","Harry Catherall","North Atlantic","Greater North Sea","4.b","Greater North Sea4.b","NEW_2","hotf",10
"112","sample.7C_PLYM_Fi_Jul22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLYM","Plymouth","Mount Batten, Plymouth","England",50.358,-4.13165,"June 17, 2022","MP","snorkel","Et","7C","","MUT","20-40",NA,"standard","tele02",60,4,"group","Seasearch","Fiona Crouch","North Atlantic","Celtic Seas","7.e","Celtic Seas7.e","PLYM_6","ham",0
"113","sample.7CtNEW_MPb2_unis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"STA","St. Abbs Head","Wuddy Rocks, St. Abbs, Scotland","Scotland",55.90663,-2.1285,"May 24, 2022","MP","SCUBA","b","2","7Ct","QBT","20-40",NA,"standard","tele02",45,2,"group","Newcastle University Sub Aqua Club","Harry Catherall","North Atlantic","Greater North Sea","4.b","Greater North Sea4.b","NEW_2","hotf",0
"114","sample.7D_CV_diveA_a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CV","Boa Vista","Bodega de choco","Cape Verde",15.936482,-22.805497,"December 23, 2022","MP","SCUBA","Et","a","7D","QBT","20-40",NA,"standard","elas02",40,3,"Peter Shum","individual volunteer","Peter Shum","North Atlantic",NA,NA,NA,"CV_1","hott",4
"115","sample.7DtNEW_MPEt3_unis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,0,0,0,0,0,9285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"STA","St. Abbs Head","Wuddy Rocks, St. Abbs, Scotland","Scotland",55.90663,-2.1285,"May 24, 2022","MP","SCUBA","Et","3","7Dt","QBT","20-40",NA,"standard","tele02",45,2,"group","Newcastle University Sub Aqua Club","Harry Catherall","North Atlantic","Greater North Sea","4.b","Greater North Sea4.b","NEW_3","hotf",3
